FSCS ID,FSCS ID_SEQ,LIBRARY ID,LIBRARY NAME,PHONE,COUNTY,LOCATION,LOCALE,COUNTY POPULATION,OUTLET TYPE,SQ FEET,BOOKMOBILES,HOURS,WEEKS OPEN,METRO STATUS,STRUCTURE CHANGE,NAME CHANGE,ADDRESS CHANGE
MS0046,004,T0002,CHOCTAW COUNTY PUBLIC LIBRARY,6622856348,CHOCTAW,"511 SOUTH LOUISVILLE STREET
ACKERMAN, MS 39735
(33.313844, -89.172418)",43,8294,BR,3200,0,1440,50,NO,0,0,0
MS0046,005,T0002,EVANS MEMORIAL LIBRARY,6623694601,MONROE,"105 NORTH LONG STREET
ABERDEEN, MS 39730
(33.8257, -88.548574)",33,36003,BR,5320,0,2168,50,NO,0,0,0
MS0046,009,T0002,DOROTHY J. LOWE MEMORIAL LIBRARY,6629632011,MONROE,"182 MAIN STREET
NETTLETON, MS 38858
(34.08909, -88.6281)",42,85246,BR,1400,0,1000,50,NO,0,0,0
MS0046,006,T002,HAMILTON PUBLIC LIBRARY,6623438962,MONROE,"45 SOUTH HAMILTON
MS 39746
(33.814526, -88.493472)",42,36003,BR,1378,0,1000,50,NO,0,0,15
MS0046,008,T002,MATHISTON PUBLIC LIBRARY,6622634772,WEBSTER,"SCOTT STREET MATHISTON
MS 39752
(33.537118, -89.124617)",43,9972,BR,2448,0,1708,50,NO,0,0,0
MS0046,010,T002,WEBSTER COUNTY PUBLIC LIBRARY,6622587515,WEBSTER,"202 WEST FOX AVENUE
EUPORA, MS 39744
(33.542172, -89.270415)",43,9972,BR,3844,0,1500,50,NO,0,0,0
MS0046,011,T002,WEIR PUBLIC LIBRARY,6625476747,CHOCTAW,"123 FRONT STREET
WEIR, MS 39772
(33.267747, -89.290076)",43,8294,BR,760,0,1000,50,NO,0,0,0
MS0046,012,T002,WREN PUBLIC LIBRARY,6622564957,MONROE,"32655 HWY
NORTH ABERDEEN, MS 39730
(33.97268, -88.613999)",42,36003,BR,800,0,1000,50,CC,0,0,0
MS0047,001,W0001,WARREN COUNTY-VICKSBURG PUBLIC LIBRARY,6016366411,WARREN,"700 VETO STREET
VICKSBURG, MS 39180
(32.34702, -90.882578)",32,47983,CE,36600,0,2744,49,NC,0,0,0
MS0048,002,W0002,WILLIAM ALEXANDER PERCY MEMORIAL LIBRARY,6623352331,WASHINGTON,"341 MAIN STREET
GREENVILLE, MS 38701
(33.410654, -91.062861)",33,48958,CE,27000,0,2756,52,NO,0,0,0
MS0048,003,W0002,ARCOLA LIBRARY,6628275262,WASHINGTON,"106 MARTIN LUTHER KING DRIVE
ARCOLA, MS 38722
(33.269486, -90.876718)",42,48958,BR,720,0,832,52,NO,0,14,0
MS0048,004,W0002,AVON LIBRARY,6623329346,WASHINGTON,"874 RIVERSIDE ROAD
AVON, MS 38723
(33.229728, -91.046985)",42,48958,BR,715,0,624,52,NO,0,14,0
MS0048,005,W0002,GLEN ALLAN LIBRARY,6628394066,WASHINGTON,"970 EAST LAKE WASHINGTON ROAD
GLEN ALLAN, MS 38744
(33.025445, -91.032565)",43,48958,BR,2200,0,832,52,NO,0,14,0
MS0048,006,W0002,LELAND LIBRARY,6626867353,WASHINGTON,"107 NORTH BROAD STREET
LELAND, MS 38756
(33.404519, -90.898458)",33,48958,BR,1700,0,2236,52,NO,0,14,0
MS0048,007,W0002,TORREY WOOD MEMORIAL LIBRARY,6628272335,WASHINGTON,"302 EAST AVENUE NORTH
HOLLANDALE, MS 38748
(33.172017, -90.855203)",33,48958,BR,1315,0,832,52,NO,0,0,0
MS0048,009,W0002,ALFRED RANKINS MEMORIAL LIBRARY,6623350212,WASHINGTON,"315 MARTIN LUTHER KING BLVD
METCALFE, MS 38760
(33.44747, -91.003236)",33,48958,BR,700,0,832,16,NO,0,0,0
MS0049,002,B0004,BLACKMUR MEMORIAL LIBRARY,6624732444,YALOBUSHA,"608 BLACKMUR DRIVE WATER VALLEY
MS 38965
(34.148236, -89.617676)",41,12276,CE,3331,0,2241,52,NO,0,0,0
MS0050,001,MS8000,SHARKEY-ISSAQUENA COUNTY LIBRARY,6628734076,SHARKEY,"116 EAST CHINA STREET ROLLING FORK
MS 39159
(32.90728, -90.878189)",43,4647,CE,7500,0,2390,52,NO,0,0,0
MS0051,001,MS0051-001,R. E. BLACKWELL MEMORIAL LIBARY,6017658582,COVINGTON,"403 SOUTH FIR AVENUE
COLLINS, MS 39428
(31.641282, -89.555444)",42,19442,CE,4000,0,2232,52,NO,0,0,0
MS0051,002,MS0051-002,JANE BLAIN BREWER MEMORIAL LIBRARY,6017974955,COVINGTON,"102 SOUTH FIFTH AVENUE MOUNT
OLIVE, MS 39119
(31.761804, -89.654753)",42,19442,BR,1800,0,1240,52,NO,0,0,0
MS0051,003,MS0051-003,CONNOR-GRAHAM MEMORIAL LIBRARY,6017229041,COVINGTON,"100 WILLOW STREET
SEMINARY, MS 39479
(31.586083, -89.494589)",42,19442,BR,2400,0,2232,52,NO,0,14,15
MS0052,003,H0005,WOODVILLE PUBLIC LIBRARY,6048886712,WILKINSON,"489 MAIN STREET
WOODVILLE, MS 39669
(31.104075, -91.298409)",43,9191,CE,4128,0,1688,52,NO,0,0,0
MS0052,004,H0005,KEVIN POOLE VAN CLEAVE MEMORIAL LIBRARY,6016455771,WILKINSON,"141 WEST PARK STREET NORTH
CENTREVILLE, MS 39631
(31.089433, -91.066497)",43,9191,BR,3500,0,1168,52,NO,0,0,0
MS8001,003,L0001,PURVIS PUBLIC LIBRARY,6017946291,LAMAR,"122 SHELBY SPEIGHTS DRIVE
PURVIS, MS 39475
(31.143345, -89.413745)",42,60099,CE,5119,0,2340,52,NO,0,0,0
MS8001,001,MS8001,L. R. BOYER MEMORIAL LIBRARY,6017584711,LAMAR,"103 POPLAR STREET
SUMRALL, MS 39482
(31.420184, -89.543555)",42,60099,BR,3526,0,2340,52,NO,0,0,0
MS8001,002,MS8001,LUMBERTON PUBLIC LIBRARY,6017964227,LAMAR,"106 WEST MAIN AVE
LUMBERTON, MS 39455
(31.001454, -89.452429)",42,60099,BR,3944,0,2548,52,NO,0,0,0
MS8001,004,MS8001,OAK GROVE PUBLIC LIBRARY,6012961620,LAMAR,"4958 OLD HWY
HATTIESBURG, MS 39402
(31.286275, -89.414394)",23,60099,BR,6420,0,2548,52,NO,0,0,0
MS8002,001,MS8002,WAYNESBORO-WAYNE COUNTY LIBRARY,6017352268,WAYNE,"1103 A MISSISSIPPI DRIVE
WAYNESBORO, MS 39367
(31.683388, -88.646765)",33,20490,CE,17000,0,2543,52,NO,0,14,0
MT0003,002,854,FALLON COUNTY LIBRARY,4067787160,FALLON,"6 WEST FALLON AVE
BAKER, MT 59313
(46.360914, -104.275505)",43,3108,CE,3600,0,2080,52,NO,0,0,0
MT0004,002,1107,BELGRADE COMMUNITY LIBRARY,4063884346,GALLATIN,"106 N BROADWAY ST
BELGRADE, MT 59714
(45.777318, -111.175935)",33,97308,CE,9400,0,2288,52,NO,0,0,0
MT0005,002,700,CARNEGIE PUBLIC LIBRARY,4069325608,SWEET GRASS,"314 MCLEOD
BIG TIMBER, MT 59011
(45.833214, -109.953351)",43,3665,CE,4000,0,2080,52,NO,0,0,0
MT0006,002,683,BILLINGS PUBLIC LIBRARY,4066578258,YELLOWSTONE,"510 NORTH BROADWAY
BILLINGS, MT 59101
(45.785742, -108.50935)",12,155634,CE,66000,0,-1,49,NO,0,0,0
MT0006,006,1566,BILLINGS PUBLIC LIBRARY BOOKMOBILE,4066578257,YELLOWSTONE,"510 NORTH BROADWAY
BILLINGS, MT 59101
(45.785742, -108.50935)",12,155634,BS,-3,1,-1,50,NO,0,0,0
MT0007,002,1063,BOULDER COMMUNITY LIBRARY,4062253241,JEFFERSON,"202 S MAIN
BOULDER, MT 59632
(46.235231, -112.119689)",43,11558,CE,2960,0,1663,52,NO,0,0,0
MT0007,003,1157,WHITEHALL COMMUNITY LIBRARY,4062873763,JEFFERSON,"110 FIRST ST WEST
WHITEHALL, MT 59759
(45.870872, -112.099401)",43,11558,BR,4000,0,1728,52,NO,0,0,0
MT0008,002,1121,BOZEMAN PUBLIC LIBRARY,4065822402,GALLATIN,"626 E MAIN STREET
BOZEMAN, MT 59715
(45.679361, -111.028049)",33,97308,CE,52300,0,2966,52,NO,0,0,0
MT0009,002,702,BRIDGER PUBLIC LIBRARY,4066623598,CARBON,"119 WEST BROADWAY
BRIDGER, MT 59014
(45.295701, -108.91582)",43,10399,CE,1200,0,1352,52,NO,0,0,0
MT0010,002,855,HENRY A MALLEY MEMORIAL LIBRARY,4064362812,POWDER RIVER,"102 SOUTH LINCOLN
BROADUS, MT 59317
(45.443402, -105.40676)",43,1783,CE,3760,0,1698,52,NO,0,0,0
MT0011,002,1079,BUTTE-SILVER BOW PUBLIC LIBRARY,4067233361,SILVER BOW,"226 WEST BROADWAY
BUTTE, MT 59701
(46.013356, -112.540254)",33,34680,CE,34867,0,2650,52,NO,0,0,0
MT0011,003,1634,BUTTE-SILVER BOW PUBLIC LIBRARY SOUTH BRANCH,4067233361,SILVER BOW,"3100 HARRISON AVE
BUTTE, MT 59701
(45.979932, -112.508008)",33,34680,BR,1200,0,1560,52,NO,0,0,0
MT0012,002,931,WEDSWORTH MEMORIAL LIBRARY,4064682848,CASCADE,"13 FRONT STREET NORTH
CASCADE, MT 59421
(47.270797, -111.699531)",42,82344,CE,1500,0,1196,52,NO,0,0,0
MT0013,002,1001,LIBERTY COUNTY LIBRARY,4067595445,LIBERTY,"110 EAST 1ST STREET
CHESTER, MT 59522
(48.512557, -110.96449)",43,2359,CE,4400,0,2028,52,NO,0,0,0
MT0014,002,1004,BLAINE COUNTY LIBRARY,4063572932,BLAINE,"112 4TH ST WEST
CHINOOK, MT 59523
(48.59197, -109.23195)",43,6619,CE,5340,0,1655,52,NO,0,0,0
MT0015,002,933,CHOTEAU/TETON PUBLIC LIBRARY,4064662052,TETON,"17 MAIN AVENUE NORTH
CHOTEAU, MT 59422
(47.81158, -112.182952)",43,6064,CE,8379,0,2080,52,NO,0,0,0
MT0016,002,797,GEORGE MCCONE MEMORIAL COUNTY LIBRARY,4064852350,MCCONE,"1101 C AVENUE CIRCLE
MT 59215
(47.417629, -105.58917)",43,1694,CE,2144,0,1560,52,NO,0,0,0
MT0017,002,706,STILLWATER COUNTY LIBRARY,4063225009,STILLWATER,"27 N 4TH ST
COLUMBUS, MT 59019
(45.637776, -109.255105)",43,9290,CE,3500,0,2470,52,NO,0,0,0
MT0018,002,934,CONRAD PUBLIC LIBRARY,4062715751,PONDERA,"15 4TH AVENUE SW
CONRAD, MT 59425
(48.169061, -111.947163)",33,6219,CE,12042,0,1888,38,NO,0,0,0
MT0019,005,924,BROWNING BRANCH LIBRARY,4063387105,GLACIER,"9 2ND ST NW
BROWNING, MT 59417
(48.557995, -113.01822)",33,13696,BR,1600,0,1688,52,NO,0,0,0
MT0019,002,938,GLACIER COUNTY LIBRARY,4068734572,GLACIER,"21 1ST AVENUE SE
CUT BANK, MT 59427
(48.634978, -112.331789)",33,13696,CE,10854,0,2340,52,NO,0,0,0
MT0019,006,944,EAST GLACIER PARK BRANCH LIBRARY,4068734572,GLACIER,"2 EAST GLACIER PARK
MT 59434
(48.379878, -113.274718)",43,13696,BR,360,0,104,52,NO,0,0,0
MT0020,002,1211,DARBY COMMUNITY PUBLIC LIBRARY,4068214771,RAVALLI,"101 1 2 SOUTH MARSHALL STREET
DARBY, MT 59829
(46.020751, -114.176783)",43,41030,CE,5000,0,1881,52,NO,0,0,0
MT0021,002,1127,WILLIAM K. KOHRS MEMORIAL LIBRARY,4068462622,POWELL,"501 MISSOURI AVE DEER LODGE
MT 59722
(46.398857, -112.732047)",33,6909,CE,8500,0,2192,52,NO,0,0,0
MT0022,002,942,DENTON PUBLIC LIBRARY,4065672571,FERGUS,"515 BROADWAY
DENTON, MT 59430
(47.319491, -109.950155)",43,11442,CE,700,0,1938,52,NO,0,0,0
MT0023,002,1133,DILLON PUBLIC LIBRARY,4066834544,BEAVERHEAD,"121 S IDAHO STREET
DILLON, MT 59725
(45.216224, -112.637599)",33,9345,CE,3415,0,2088,52,NO,0,0,0
MT0024,002,1214,DRUMMOND SCHOOL & COMMUNITY LIBRARY,4062883700,GRANITE,"124 FIRST STREET
DRUMMOND, MT 59832
(46.669272, -113.148778)",43,3209,CE,2000,0,1824,52,NO,0,0,0
MT0025,002,946,DUTTON/TETON PUBLIC LIBRARY,4064763382,TETON,"22 MAIN ST W
DUTTON, MT 59433
(47.848147, -111.717163)",43,6064,CE,2000,0,1260,52,NO,0,0,0
MT0026,002,865,EKALAKA PUBLIC LIBRARY,4067756336,CARTER,"105 N MAIN ST
EKALAKA, MT 59324
(45.890703, -104.54754)",43,1169,CE,1743,0,1040,52,NO,0,0,0
MT0027,002,1135,MADISON VALLEY PUBLIC LIBRARY,4066827244,MADISON,"210 EAST MAIN STREET
ENNIS, MT 59729
(45.349064, -111.734154)",43,7820,CE,6000,0,2288,52,NO,0,0,0
MT0028,002,949,FAIRFIELD/TETON PUBLIC LIBRARY,4064672477,TETON,"14 NORTH 4TH ST
FAIRFIELD, MT 59436
(47.614877, -111.981708)",43,6064,CE,1750,0,948,52,NO,0,0,0
MT0029,004,862,BICENTENNIAL LIBRARY OF COLSTRIP,4067483040,ROSEBUD,"419 WILLOW AVE
COLSTRIP, MT 59323
(45.886828, -106.630749)",43,9326,BR,4460,0,2080,52,NO,0,0,0
NE0253,002,281C,WOLBACH PUBLIC LIBRARY,3082465278,GREELEY,"610 KINGSTON
WOLBACH, NE 68882
(41.395959, -98.391487)",43,2482,CE,764,0,641,40,NO,0,0,0
MT0029,002,867,ROSEBUD COUNTY LIBRARY,4063467561,ROSEBUD,"201 NORTH 9TH AVENUE
FORSYTH, MT 59327
(46.266363, -106.679945)",43,9326,CE,5000,0,2184,52,NO,0,0,0
MT0030,009,953,CHOUTEAU COUNTY LIBRARY,4066225222,CHOUTEAU,"1518 MAIN FORT
BENTON, MT 59442
(47.818206, -110.668351)",43,5894,CE,15442,0,2397,52,NO,0,0,0
MT0030,007,955,GERALDINE BRANCH LIBRARY,4067374331,CHOUTEAU,"254 MAIN ST
GERALDINE, MT 59446
(47.603057, -110.26593)",43,5894,BR,2200,0,1040,52,NO,0,0,0
MT0030,008,960,HIGHWOOD SCHOOL COMMUNITY LIBRARY,4067332058,CHOUTEAU,"160 WEST STREET SOUTH
HIGHWOOD, MT 59450
(47.584165, -110.796787)",42,5894,BR,2000,0,282,50,NO,0,0,0
MT0030,006,997,BIG SANDY BRANCH LIBRARY,4063782161,CHOUTEAU,"230 1ST AVE N
BIG SANDY, MT 59520
(48.180127, -110.118562)",43,5894,BR,1300,0,1040,52,NO,0,0,0
MT0031,002,811,GLASGOW CITY-COUNTY LIBRARY,4062282731,VALLEY,"408 THIRD AVENUE SOUTH
GLASGOW, MT 59230
(48.192197, -106.634835)",33,7640,CE,8648,0,2385,52,NO,0,0,0
MT0031,003,816,OPHEIM COMMUNITY LIBRARY,4067623213,VALLEY,"100 ROCK STREET
OPHEIM, MT 59250
(48.858248, -106.410583)",43,7640,BR,2000,0,1560,52,NO,0,0,0
MT0032,003,826,RICHEY PUBLIC LIBRARY,4067735585,DAWSON,"223 SOUTH MAIN STREET
RICHEY, MT 59259
(47.644347, -105.0702)",43,9518,BR,1500,0,624,52,NO,0,0,0
MT0032,002,872,GLENDIVE PUBLIC LIBRARY,4063773633,DAWSON,"200 SOUTH KENDRICK
GLENDIVE, MT 59330
(47.104045, -104.715733)",33,9518,CE,9800,0,2340,52,NO,0,0,0
MT0033,002,892,GREAT FALLS PUBLIC LIBRARY,4064530349,CASCADE,"301 2ND AVE NORTH GREAT FALLS
MT 59401
(47.507525, -111.30205)",13,82344,CE,68000,0,3016,50,NO,0,0,0
MT0033,004,1565,GREAT FALLS PUBLIC LIBRARY BOOKMOBILE,4064530349,CASCADE,"301 2ND AVE NORTH GREAT FALLS
MT 59401
(47.507525, -111.30205)",13,82344,BS,-3,1,468,52,NO,0,0,0
MT0034,002,1226,BITTERROOT PUBLIC LIBRARY,4063631670,RAVALLI,"306 STATE STREET
HAMILTON, MT 59840
(46.245892, -114.158622)",33,41030,CE,12000,0,2492,52,NO,0,0,0
MT0035,002,717,BIG HORN COUNTY PUBLIC LIBRARY,4066651808,BIG HORN,"419 NORTH CUSTER AVENUE
HARDIN, MT 59034
(45.732566, -107.607524)",33,13282,CE,10492,0,2340,52,NO,0,0,0
MT0036,002,1009,HARLEM PUBLIC LIBRARY,4063532712,BLAINE,"37 1ST AVENUE SE
HARLEM, MT 59526
(48.532261, -108.784563)",43,6619,CE,2120,0,1300,52,NO,0,0,0
MT0037,002,720,HARLOWTON PUBLIC LIBRARY,4066325584,WHEATLAND,"13 SOUTH CENTRAL AVE
HARLOWTON, MT 59036
(46.433498, -109.830569)",43,2102,CE,5000,0,2640,52,NO,0,0,0
MT0038,002,988,HAVRE-HILL COUNTY LIBRARY,4062652123,HILL,"402 3RD STREET
HAVRE, MT 59501
(48.55129, -109.67697)",33,16596,CE,12000,0,2860,52,NO,0,0,0
MT0039,004,1030,LEWIS AND CLARK LIBRARY,4064471690,LEWIS AND CLARK,"120 SOUTH LAST
CHANCE GULCH HELENA, MT 59601
(46.58501, -112.041393)",33,65856,CE,37660,0,3135,52,NO,0,0,0
MT0039,003,1070,LEWIS AND CLARK LIBRARY LINCOLN BRANCH,4063624300,LEWIS AND CLARK,"102 9TH AVENUE SOUTH
LINCOLN, MT 59639
(46.954726, -112.673521)",43,65856,BR,2708,0,1202,52,NO,0,0,0
MT0039,002,1350,LEWIS AND CLARK LIBRARY AUGUSTA BRANCH,4065623348,LEWIS AND CLARK,"205 MAIN ST
AUGUSTA, MT 59410
(47.492205, -112.392363)",43,65856,BR,990,0,1196,52,NO,0,0,0
MT0039,005,1505,LEWIS AND CLARK LIBRARY EAST HELENA BRANCH,4062275750,LEWIS AND CLARK,"16 E MAIN EAST
HELENA, MT 59635
(46.58948, -111.920832)",33,65856,BR,2000,0,1554,52,NO,0,0,0
MT0039,006,1644,LEWIS AND CLARK BOOKMOBILE,4064471690,LEWIS AND CLARK,"120 SOUTH LAST
CHANCE GULCH HELENA, MT 59601
(46.58501, -112.041393)",33,65856,BS,-3,1,585,50,NO,0,0,0
MT0040,002,1229,PRESTON HOT SPRINGS TOWN-COUNTY LIBRARY,4067413491,SANDERS,"203 EAST MAIN HOT SPRINGS
MT 59845
(47.608489, -114.669917)",43,11364,CE,2720,0,1088,52,NO,0,0,0
MT0042,002,874,GARFIELD COUNTY LIBRARY,4065572297,GARFIELD,"228 MAIN ST
JORDAN, MT 59337
(47.32059, -106.910433)",43,1309,CE,1200,0,1428,51,NO,0,0,0
MT0043,006,1281,IMAGINEIF KALISPELL,4067585821,FLATHEAD,"247 1ST AVE EAST
KALISPELL, MT 59901
(48.202826, -114.313696)",33,94924,CE,29250,0,2346,52,NO,0,0,0
MT0043,002,1286,IMAGINEIF BIGFORK,4068376976,FLATHEAD,"525 ELECTRIC AVE
BIGFORK, MT 59911
(48.062321, -114.073311)",43,94924,BR,1440,0,1428,52,NO,0,0,0
MT0043,003,1293,IMAGINEIF COLUMBIA FALLS,4068925919,FLATHEAD,"130 6TH ST W #C COLUMBIA FALLS
MT 59912
(48.373282, -114.183396)",33,94924,BR,4723,0,2192,52,NO,0,0,0
MT0043,004,1306,IMAGINEIF MARION,4068542333,FLATHEAD,"205 GOPHER LANE
MARION, MT 59925
(48.103384, -114.663674)",43,94924,BR,800,0,494,50,NO,0,0,0
MT0044,002,747,LAUREL PUBLIC LIBRARY,4066284961,YELLOWSTONE,"720 WEST 3RD ST
LAUREL, MT 59044
(45.671406, -108.780859)",31,155634,CE,6000,0,2391,52,NO,0,0,0
MT0045,002,967,LEWISTOWN PUBLIC LIBRARY,4065385212,FERGUS,"701 WEST MAIN
LEWISTOWN, MT 59457
(47.062421, -109.430459)",33,11442,CE,10793,0,2080,52,NO,0,0,0
MT0046,002,1296,EUREKA BRANCH LIBRARY,4062962613,LINCOLN,"318 DEWEY AVENUE
EUREKA, MT 59917
(48.880969, -115.053366)",43,19125,BR,1400,0,1352,52,NO,0,0,0
MT0046,004,1303,LINCOLN COUNTY PUBLIC LIBRARIES,4062932778,LINCOLN,"220 WEST 6TH STREET
LIBBY, MT 59923
(48.390985, -115.554295)",33,19125,CE,9720,0,2080,52,NO,0,0,0
MT0046,003,1309,TROY BRANCH LIBRARY,4062954040,LINCOLN,"3RD &amp; KALISPELL TROY
MT 59935
(48.462688, -115.892529)",43,19125,BR,1833,0,1352,52,NO,0,0,0
MT0047,002,755,LIVINGSTON-PARK COUNTY PUBLIC LIBRARY,4062220862,PARK,"228 WEST CALLENDER STREET
LIVINGSTON, MT 59047
(45.660613, -110.561517)",33,15880,CE,12272,0,2532,52,NO,0,0,0
MT0048,003,827,SACO BRANCH LIBRARY,4066542407,PHILLIPS,"201B TAYLOR STREET
SACO, MT 59261
(48.456137, -107.343221)",43,4192,BR,484,0,260,52,NO,0,0,0
MT0048,002,1006,DODSON BRANCH LIBRARY,4066542407,PHILLIPS,"121 2ND ST EAST
DODSON, MT 59524
(48.396003, -108.245573)",43,4192,BR,396,0,260,52,NO,0,0,0
MT0048,004,1019,PHILLIPS COUNTY LIBRARY,4066542407,PHILLIPS,"10 SOUTH 4TH ST EAST
MALTA, MT 59538
(48.356402, -107.87423)",43,4192,CE,1090,0,1976,52,NO,0,0,0
MT0049,002,1143,MANHATTAN COMMUNITY SCHOOL LIBRARY,4062843341,GALLATIN,"200 W FULTON AVE
MANHATTAN, MT 59741
(45.860777, -111.329667)",42,97308,CE,3901,0,3200,51,NO,0,0,0
MT0050,002,850,MILES CITY PUBLIC LIBRARY,4062341496,CUSTER,"ONE SOUTH TENTH STREET
MILES CITY, MT 59301
(46.407319, -105.845536)",33,12092,CE,12800,0,2260,52,NO,0,0,0
MT0051,002,1185,MISSOULA PUBLIC LIBRARY,4067212665,MISSOULA,"301 E MAIN
MISSOULA, MT 59802
(46.870138, -113.990924)",13,112684,CE,43000,0,3172,52,NO,0,0,0
MT0051,004,1206,SWAN VALLEY COMMUNITY LIBRARY  &#040;MISSOULA CO.&#041;,4067542521,MISSOULA,"6811 HWY
CONDON, MT 59826
(47.545817, -113.728409)",43,112684,BR,1500,0,1040,52,NO,0,0,0
MT0051,005,1216,FRENCHTOWN SCHOOL AND COMMUNITY LIBRARY  &#040;MISSOULA CO.&,4066262730,MISSOULA,"16495 MAIN STREET
FRENCHTOWN, MT 59834
(47.011908, -114.226889)",41,112684,BR,4500,0,1040,52,NO,0,0,0
MT0051,007,1231,LOLO SCHOOL AND COMMUNITY LIBRARY,4062736686,MISSOULA,"11395 HIGHWAY
SOUTH LOLO, MT 59847
(46.758276, -114.082066)",31,112684,BR,1200,0,1040,52,NO,0,0,0
MT0051,003,1252,SEELEY LAKE BRANCH LIBRARY  &#040;MISSOULA CO.&#041;,4066772224,MISSOULA,"HIGH SCHOOL ROAD SEELEY LAKE
MT 59868
(47.17411, -113.467315)",43,112684,BR,3500,0,1040,52,NO,0,0,0
MT0051,008,1633,MISSOULA WEB ON WHEELS,4065318400,MISSOULA,"301 E MAIN ST
MISSOULA, MT 59802
(46.870138, -113.990924)",13,112684,BS,-3,1,1664,52,NO,0,0,0
MT0051,006,1635,BIG SKY BRANCH LIBRARY  &#040;MISSOULA CO.&#041;,4067282400,MISSOULA,"3100 SOUTH AVE W
MISSOULA, MT 59804
(46.84874, -114.055649)",13,112684,BR,2300,0,1040,52,NO,0,0,0
MT0051,009,1641,POTOMAC BRANCH LIBRARY  &#040;MISSOULA CO.&#041;,4062445581,MISSOULA,"29750 POTOMAC ROAD
POTOMAC, MT 59823
(0.0, 0.0)",,112684,BR,2400,0,1040,52,M,2,0,0
MT0052,002,969,MOORE MEMORIAL  PUBLIC LIBRARY,4063742364,FERGUS,"403 FERGUS AVENUE
MOORE, MT 59464
(46.974832, -109.696308)",43,11442,CE,720,0,780,52,NO,0,6,0
MT0053,002,1237,PHILIPSBURG PUBLIC LIBRARY,4068595030,GRANITE,"102 S SANSOME
PHILIPSBURG, MT 59858
(46.332073, -113.294466)",43,3209,CE,800,0,780,52,NO,0,0,0
MT0054,002,1239,PLAINS PUBLIC LIBRARY DISTRICT,4068263101,SANDERS,"108 WEST RAILROAD PLAINS
MT 59859
(47.38906, -114.802436)",43,11364,CE,2800,0,1500,50,NO,0,0,0
MT0055,002,820,SHERIDAN COUNTY LIBRARY,4067652317,SHERIDAN,"100 WEST LAUREL AVE
PLENTYWOOD, MT 59254
(48.777991, -104.556773)",43,3696,CE,6306,0,2340,52,NO,0,0,0
MT0056,002,1244,NORTH LAKE COUNTY PUBLIC LIBRARY,4068838225,LAKE,"2 FIRST AVENUE EAST
POLSON, MT 59860
(47.695438, -114.162634)",33,29099,CE,10300,0,2356,52,NO,0,0,0
MT0057,002,766,RED LODGE CARNEGIE LIBRARY,4064461905,CARBON,"3 WEST 8TH STREET RED LODGE
MT 59068
(45.189909, -109.24712)",43,10399,CE,2750,0,1854,51,NO,0,0,0
MT0058,002,1248,RONAN LIBRARY DISTRICT,4066763682,LAKE,"203 MAIN STREET SW
RONAN, MT 59864
(47.528713, -114.100224)",43,29099,CE,3670,0,1893,52,NO,0,0,0
MT0059,002,770,ROUNDUP SCHOOL-COMMUNITY LIBRARY,4063231802,MUSSELSHELL,"601 6TH AVE WEST
ROUNDUP, MT 59072
(46.446847, -108.543372)",43,4589,CE,5624,0,2229,51,NO,0,0,0
MT0060,002,1249,ST IGNATIUS SCHOOL-COMMUNITY LIBRARY,4067453811,LAKE,"76 THIRD AVE
SAINT IGNATIUS, MT 59865
(47.31848, -114.091593)",42,29099,CE,5000,0,2756,43,NO,0,0,0
MT0061,002,831,DANIELS COUNTY LIBRARY,4064875502,DANIELS,"203 TIMMONS ST
SCOBEY, MT 59263
(48.791641, -105.418909)",43,1793,CE,1917,0,2197,52,NO,0,0,0
MT0062,002,974,TOOLE COUNTY LIBRARY,4064248345,TOOLE,"229 2ND AVE S
SHELBY, MT 59474
(48.503559, -111.855979)",33,5150,CE,6030,0,1976,52,NO,0,0,0
MT0062,003,980,NORTH TOOLE COUNTY LIBRARY,4069376980,TOOLE,"201 FIRST ST N
SUNBURST, MT 59482
(48.88488, -111.911336)",43,5150,BR,2400,0,988,52,NO,0,0,0
MT0063,002,1148,SHERIDAN PUBLIC LIBRARY,4068425770,MADISON,"109 EAST HAMILTON
SHERIDAN, MT 59749
(45.455612, -112.196928)",43,7820,CE,2150,0,1930,52,NO,0,0,0
MT0064,002,837,SIDNEY-RICHLAND COUNTY LIBRARY,4064331917,RICHLAND,"121 3RD AVE NW
SIDNEY, MT 59270
(47.716341, -104.159916)",33,11576,CE,5775,0,2172,52,NO,0,0,0
MT0065,003,961,HOBSON COMMUNITY LIBRARY,4064235453,JUDITH BASIN,"210 CENTRAL
HOBSON, MT 59452
(47.000684, -109.874877)",43,1991,BR,1330,0,1248,52,NO,0,0,0
MT0065,002,979,JUDITH BASIN COUNTY FREE LIBRARY,4065662277,JUDITH BASIN,"93 THIRD STREET NORTH
STANFORD, MT 59479
(47.150334, -110.218272)",43,1991,CE,2160,0,2236,52,NO,0,0,0
MT0066,002,1255,NORTH VALLEY PUBLIC LIBRARY,4067775061,RAVALLI,"208 MAIN STREET
STEVENSVILLE, MT 59870
(46.510999, -114.093201)",42,41030,CE,6540,0,2704,52,NO,0,0,0
MT0067,002,1259,MINERAL COUNTY PUBLIC LIBRARY,4068223563,MINERAL,"301 2ND AVE EAST
SUPERIOR, MT 59872
(47.194327, -114.887792)",43,4257,CE,2300,0,1560,52,NO,0,0,0
